mp,asin,image,ref_id,attribute,title,pd,bp,value
3,B016347WX4,http://ecx.images-amazon.com/images/I/91rl-lRU8LL.jpg,3229857033,outer_material_type,LUXURY DUCK FEATHER AND DOWN QUILT / DUVET - SINGLE BED SIZE 9 TOG BY VICEROYBEDDING,THESE SUMPTUOUS DUVETS OFFER THE ULTIMATE LUXURIOUS COMFORT OF WHITE DUCK DOWN . FILLED WITH THE MOST PRIZED OF ALL DOWNS DUCK THIS BEAUTIFULLY MADE DUVET IS COVERED IN A FINELY WOVEN 233-THREAD COUNT COTTON. LUXURY 85% FEATHER 15% WHITE DUCK DOWN POCKET STICKED (AS IN THE PHOTO) THEREFORE KEEPING ALL THE FEATHER EQUALLY SPREAD ACROSS THE DUVET. 100% NATURAL COMFORT 100% COTTON ANTI DUST MITE CASING. DOWN PROOF FABRIC IN A HIGH THREAD COUNT THE FINEST THAT CAN BE USED IN A NATURAL DUVET. DOWN IS THE SMALL CLUSTER WHICH TRAPS AIR AND MAKES THE DUVET LIGHT BUT STILL WARM. COMES COMPLETE IN IT&APOS;S OWN ATTRACTIVE PRESENTATION CASE WITH HANDLE MAKING IT IDEAL FOR STORAGE / GIFT / PRESENT ETC.... CONFORMS TO THE FURNITURE AND FURNISHINGS FIRE SAFETY REGULATIONS 1988,ÂŒ… SIZE: SINGLE - W135CM X L200CM ( SUITABLE FOR W90CM X L190CM SINGLE BED );ÂŒ… FILLING: 85% WHITE DUCK FEATHER / 15% WHITE DUCK DOWN DUVET IS COVERED IN A FINELY WOVEN 233-THREAD COUNT COTTON.;ÂŒ… POCKET STITCHED (AS IN THE PHOTO) THEREFORE KEEPING ALL THE FEATHER EQUALLY SPREAD ACROSS THE DUVET;ÂŒ… 100% NATURAL COMFORT ANTI DUST MITE CASING FULLY MACHINE WASHABLE @ 40 DEGREES ALSO AVAILABLE FROM US IN ALL UK STANDARD SIZES;ÂŒ… THIS ITEM IS EXCLUSIVE TO VICEROYBEDDING. VICEROY BEDDING IS A REGISTERED TRADEMARK IN THE UK. TRADE MARK NUMBER 2610677,POLYESTER COTTON
3,B00Z9TURX2,http://ecx.images-amazon.com/images/I/51Gt+P4lzhL.jpg,3229857033,outer_material_type,BAMBOO BED LINEN - LUXURY 100% BAMBOO WHITE SATEEN STRIPE DUVET COVER - 400 THREAD COUNT BAMBOO FIBRE - ASSORTED SIZES (DOUBLE - 200CM X 200CM (LXW) WHITE),WHY BAMBOO DUVET COVERS? OUR 100% BAMBOO DUVET COVERS ARE OUTSTANDING QUALITY AND FINELY WOVEN WITH A LUXURIOUS 400 THREAD COUNT - THE FABRIC GIVES A SOFT DRAPE AND A BEAUTIFUL LUSTRE. THEY ARE VERY STRONG AND WITH CARE WILL LAST MANY YEARS MAKING THEM A TRULY WORTHWHILE PURCHASE. HOT STICKY SUMMER NIGHTS OR DAMP CHILLY BRITISH DRIZZLE; BAMBOO DUVET COVERS WILL HELP REGULATE YOUR BODY TEMPERATURE TO KEEP YOU COMFORTABLE. WITH SO MANY PEOPLE NOW REALISING NOT ONLY THE BENEFITS OF BAMBOO FOR HOME LINENS BUT ALSO THE PAMPERING COMFORT 100% BAMBOO HAS BECOME A POPULAR CHOICE FOR ALL DISCERNING HOUSEHOLDS NOT JUST THOSE WITH ALLERGIES AND SUPER-SENSITIVE SKINS. ÂˆŠ THERMO REGULATING ÂˆŠ 3-4 TIMES MORE ABSORBENT THAN COTTON ÂˆŠ ANTI-BACTERIAL ANTI-FUNGAL AND ODOUR RESISTANT ÂˆŠ HYPO ALLERGENIC WITH SMOOTH FIBRES PERFECT FOR SENSITIVE SKIN ÂˆŠ ANTI ALLERGY - DUST MITE RESISTANT ÂˆŠ STRONG AND DURABLE ÂˆŠ SUSTAINABLE & BIODEGRADABLE ÂˆŠ OEKO TEX 100 CERTIFICATED - FREE FROM HARMFUL CHEMICALS THREAD COUNT: 400 COLOUR: WHITE SIZE: 1 X DOUBLE SIZE DUVET COVER - 200CM X 200CM (LXW),100 BAMBOO ELEGANT WHITE SATEEN STRIPE DUVET COVERS WITH A PLAIN OXFORD BORDER OFFER OUTSTANDING QUALITY AT AN EXCELLENT PRICE. MADE FROM 400 THREAD COUNT BAMBOO VISCOSE THE VERY FINEST IN A SUPERIOR WEAVE; THESE LUXURIOUS DUVET COVERS ARE AS SOFT AND SMOOTH AS SILK AGAINST YOUR SKIN AND HAVE A SIMILARLY LUSTROUS SHEEN;OUR LUXURIOUS DUVET COVERS ARE AS SOFT AND SMOOTH AS SILK AGAINST YOUR SKIN AND HAVE A SIMILARLY LUSTROUS SHEEN;OUR BEAUTIFULLY SILKY 100% BAMBOO DUVET COVERS ARE UP TO 4 TIMES MORE BREATHABLE THAN COTTON AND CAN HELP REGULATE BODY TEMPERATURE; KEEPING YOU WARM IN WINTER AND COOL IN SUMMER. OUR DUVET COVERS ARE SIMPLY THE PERFECT CHOICE FOR SENSITIVE SKIN;ANTI-BACTERIAL ANTI-FUNGAL AND ODOUR RESISTANT ANTI ALLERGY - DUST MITE RESISTANT SUSTAINABLE BIODEGRADABLE & OEKO TEX 100 CERTIFICATED - FREE FROM HARMFUL CHEMICALS. FOR OUR PILLOWCASES PLEASE COPY AND PASTE THIS LINK INTO A NEW BROWSER HTTPS://WWW.AMAZON.CO.UK/DP/B018UGAFTG;1 X DOUBLE SIZE DUVET COVER - 200CM X 200CM (LXW) - PILLOW CASES AND SHEETS SOLD SEPARATELY. FOR OUR FULL RANGE OF BAMBOO BATH AND BED LINEN PLEASE CLICK ON THE BLUE FLT LTD LINK ABOVE,POLYESTER COTTON
3,B012NQVO08,http://ecx.images-amazon.com/images/I/71hsC92SCGL.jpg,3229857033,outer_material_type,VICEROY BEDDING 100% EGYPTIAN COTTON CLASSIC STRIPE DUVET COVER CREAM SINGLE BED SIZE 400 THREAD COUNT,PAMPER YOURSELF WITH OUR FINEST EGYPTIAN COTTON DUVET COVER SET PROVIDING FANTASTIC SOFTNESS AND DURABILITY. WOVEN TO EXCEPTIONALLY HIGH STANDARDS FROM SUPERIOR 100% COMBED EGYPTIAN COTTON WITH AN INCOMPARABLE WEAVE OF 400 THREAD COUNT GIVING AN EXTRAVAGANTLY SOFT FEEL AND A SILK TOUCH THAT CARESSES YOUR SKIN. A DISTINGUISHED QUALITY THAT S RECOGNIZED AS SOME OF THE BEST IN THE WORLD. THIS LUXURIOUS EGYPTIAN COTTON BEDDING RANGE IS MADE WITH SUPER FINE YARN WOVEN IN A 400 THREAD COUNT FABRIC TO GIVE A SMOOTH VERY COMFORTABLE CRISP FINISH. THE COMPLETE BEDDING RANGE IN 400 THREAD COUNT IS AVAILABLE IN WHITE AND CREAM. 4 TYPES OF PILLOWCASES FITTED SHEETS EXTRA DEEP FITTED SHEETS AND FLAT SHEETS ALSO AVAILABLE IN THIS RANGE IN ALL SIZES.,SIZE: SINGLE (FITS W137CM X L200CM SINGLE BED);COLOUR: CREAM CLASSIC STRIPE;MATERIAL: 100% EGYPTIAN COTTON PERCALE (400 THREAD COUNT);WASHING INSTRUCTIONS: MACHINE WASHABLE AT 40Â° C CAN BE TUMBLE DRIED;BRAND EXCLUSIVE TO VICEROYBEDDING. FULL RANGE OF BEDDING AVAILABLE,SILK
3,B0176UGP2I,http://ecx.images-amazon.com/images/I/71qvqmBm7RL.jpg,3229857033,outer_material_type,HOMESCAPES DOUBLE SIZE 9 TOG DUVET LUXURY WHITE DUCK DOWN DUVET 100% COTTON ANTI DUST MITE & DOWN PROOF FABRIC ANTI ALLERGEN WASHABLE AT HOME SPRING SUMMER QUILT, IDEAL FOR SPRING AND SUMMER MONTHS THE LUXURY WHITE DUCK DOWN 9 TOG DUVET FROM HOMESCAPES WILL KEEP YOU COSY AND COMFORTABLE ALL NIGHT LONG. WIDELY REGARDED FOR LUXURY COMFORT AND WARMTH NATURAL DOWN FILLINGS HAVE BEEN FINE-TUNED BY NATURE ARE LONG LASTING AND MAKE EXCELLENT INSULATORS. THE DOWN FEATHERS USED IN HOMESCAPES DUVETS ARE DOWNPASS CERTIFIED WHICH MEANS THAT EVERY SINGLE FEATHER HAS BEEN ETHICALLY SOURCED AND HAS BEEN TESTED FOR QUALITY AND TRACEABILITY. TO ENSURE THAT THE DOWN STAYS IN PLACE THEY ARE ENCASED INSIDE 100% DOWN PROOF COTTON A NATURAL AND BREATHABLE FABRIC. HYPOALLERGENIC AND ANTI-DUST MITE THESE DUVETS ARE SUITABLE FOR ALLERGY SUFFERERS. WITH BAFFLE BOX CONSTRUCTION YOU ARE SURE TO REMAIN A CONSTANT TEMPERATURE THROUGHOUT THE NIGHT WITHOUT ANY COLD SPOTS. BAFFLE BOX CONSTRUCTION ALLOWS AIR TO FLOW THROUGHOUT THE DUVET KEEPING YOU COOL AND COMFORTABLE ALL NIGHT LONG. WITH A 9 TOG RATING THIS DUVET IS SUITABLE FOR SPRING AND AUTUMN WEATHER. THIS HOMESCAPES DUVET COMES WITH PLASTIC FASTENERS ALLOWING YOU TO PAIR TWO LUXURY WHITE DUCK DUVETS TOGETHER FOR A HIGHER TOG RATING. AVAILABLE IN FOUR SIZES YOU CAN BUY THIS PREMIUM DUVET IN SINGLE DOUBLE KING AND SUPER KING. WASHABLE AT HOME SIMPLY PUT IN YOUR WASHING MACHINE AT 40 DEGREES FOR A REFRESH AND CLEAN. FOR PEACE OF MIND THE LUXURY WHITE DUCK DOWN DUVET COMES WITH A 10 YEAR GUARANTEE PLEASE CONTACT HOMESCAPES FOR MORE DETAILS. ALL DOWN DUVETS ARE DELIVERED IN A LUXURY 100% COTTON CARRY CASE FOR EASY STORAGE AND PROTECTION. ,HOMESCAPES 9 TOG LUXURY DUCK DOWN FILLED DUVET. LIGHTWEIGHT AND BREATHABLE DUVET FOR SPRING AND SUMMER MONTHS. DELIVERED IN A LUXURY 100% COTTON CARRY CASE FOR EASY STORAGE AND LASTING PROTECTION WHEN NOT IN USE.;300 THREAD COUNT 100% COTTON DOWN PROOF ANTI-DUST MITE FABRIC CASING. INCLUDES PLASTIC FASTENERS ALLOWING YOU TO JOIN AND SEPARATE YOUR DUVET WHEN REQUIRED. FILLING COMPRISES OF A MINIMUM OF 60% LUXURY WHITE DUCK DOWN.;SOFT DUCK DOWN FILLING NATURALLY REGULATES YOUR BODY TEMPERATURE WHILST SLEEPING TO ENSURE MAXIMUM COMFORT AND A RESTFUL SLEEP. AVAILABLE IN SINGLE (135 X 200 CM) DOUBLE (200 X 200 CM) KING (230 X 220 CM) AND SUPER KING SIZE (260 X 220 CM). MACHINE WASHABLE AT HOME.;EXPERTLY MANUFACTURED TO DOWNPASS WORLDWIDE STANDARDS ENSURES THAT THE FILLING HAS BEEN ETHICALLY SOURCED IS OF THE HIGHEST QUALITY AND IS FULLY TRACEABLE.;HOMESCAPES A LEADING DUVETS AND PILLOWS MANUFACTURER BASED WITHIN THE UK. SPECIALISING IN SYNTHETIC AND NATURAL BEDDING TO GUARANTEE THE PERFECT NIGHT S SLEEP. ALL DUVETS AND PILLOWS ARE MANUFACTURED IN ACCORDANCE TO LEADING EUROPEAN STANDARDS AND REGULATIONS.,PERCALE
3,B00BMQSBFW,http://ecx.images-amazon.com/images/I/71Dm73cB85L.jpg,3229857033,outer_material_type,ROHI BEDDING 2-PACK PILLOW CASES (20  X 32 ) CASES POLYCOTTON HOUSEWIFE PAIR PACK BEDROOM PILLOW COVER (CREAM),,FEEL THE DIFFERENCE - MADE WITH 50% COTTON 50% POLYESTER FOR OPTIMAL SOFTNESS AND EASY CARE. COMES IN 2-PACK FOR EASY STYLING.;EXPERTLY TAILORED - STANDARD SIZE PILLOWCASES (20  X 32 ). PAIRS WITH ROHI FLAT SHEETS FITTED SHEETS DUVET COVERS AND SHEET SETS.;LASTING ELEGANCE - FABRIC IS MERCERIZED TO PREVENT COLOUR FADE.;HIGH QUALITY CONSTRUCTION - MADE WITH 50% COTTON 50% POLYESTER FOR LONGEVITY AND LUXURY. FABRIC IS PRE-SHRUNK (SANFORIZED) TO PROTECT AGAINST SHRINKAGE AFTER WASHING AND DRYING.;EASY CARE - MACHINE WASH ON COLD TUMBLE DRY ON LOW.,COTTON
3,B00BFVLXZE,http://ecx.images-amazon.com/images/I/61AwsC2FfbL.jpg,3229857033,outer_material_type,LUXURY GOOSE FEATHER AND DOWN DUVET / QUILT 13.5 TOG SINGLE,,,POLYESTER COTTON
3,B01LXDY1K7,http://ecx.images-amazon.com/images/I/41NYIPTBS2L.jpg,3229857033,outer_material_type,2 X PILLOW CASE LUXURY CASES POLYCOTTON HOUSEWIFE PAIR PACK BEDROOM PILLOW COVER FUSION(TM) (RED),COMBED FIBERS GIVING THE SMOOTHEST AND SOFTEST FEEL Â€¢THE CASES REQUIRE NO IRON Â€¢ANTI FUNGAL DESIGN - DW ADDITIVES ARE USED TO GIVE PERMANENT ANTIMICROBIAL AND ANTIBACTERIAL PROPERTIES TO FABRICS AND TEXTILES Â€¢EXCEPTIONAL VALUE PLAIN DYE PILLOWCASE RANGE Â€¢MADE WITH YOUR SLEEP AND COMFORT IN MIND. Â€¢BALANCED COMBINATION OF TIGHTLY WOVEN FIBERS TO COMPLIMENT THE NATURAL SOFTNESS OF COTTON AND THE EASY CARE COMFORT OF POLYESTER Â€¢MADE FROM A STUNNING POLY COTTON MIX Â€¢DURABLE AND WILL WITHSTAND WASHES AS WELL AS POSSESSING AN EASY CARE FINISH. Â€¢GETS SOFTER AND SOFTER AS YOU WASH THEM Â€¢50% COTTON 50% POLYESTER,COMBED FIBERS GIVING THE SMOOTHEST AND SOFTEST FEEL;EXCEPTIONAL VALUE PLAIN DYE PILLOWCASE RANGE;THE CASES REQUIRE NO IRON;MADE WITH YOUR SLEEP AND COMFORT IN MIND.;ANTI FUNGAL DESIGN - DW ADDITIVES ARE USED TO GIVE PERMANENT ANTIMICROBIAL AND ANTIBACTERIAL PROPERTIES TO FABRICS AND TEXTILES,MICROFIBRE
3,B00KLTYJEI,http://ecx.images-amazon.com/images/I/41oDiH9rfXL.jpg,3229857033,outer_material_type,SINGLE BED DUVET / QUILT COVER BEDDING SET SMILEY BEDDING / FACES / EXPRESSIONS / EMOTICONS,CONTEMPORARY AND MODERN BEDDING SET. AVAILABLE IN SINGLE DOUBLE AND KING SIZE. ALSO AVAILABLE IN CURTAINS.,SINGLE BED BEDDING SET;DUVET COVER 54 X78  (137X198CMS) PILLOWCASE 19 X29  (48X74CMS) APPROX;EASYCARE POLYCOTTON;AVAILABLE IN ALL SIZES;MACHINE WASHABLE,LINEN
3,B00C6BV726,http://ecx.images-amazon.com/images/I/51znki8jh2L.jpg,3229857033,outer_material_type,SATIN SILK PILLOWCASES 100% POLYESTER FOR HAIR AND FACIAL CARE 1PC (COLOR23),100% POLYESTER SATIN SILK PILLOWCASE SIZE: QUEEN/STANDARD 20 X 30 INCHES STYLE:  ENVELOPE CLOSURE,100% POLYESTER SATIN SILK PILLOWCASES;A+ QUALITY POLYESTER SILK WITH BEST QUALITY STITCHING LASTS LONGER;EXTREMELY COMFORTABLE AND ELEGANT DESIGN;SMOOTH SOFT AND SHINY SATIN SILK GIVES THE LOOK OF LUXURIOUS PURE SILK;STANDARD/QUEEN 20 X 30 INCHES,POLYESTER COTTON
3,B00S52E9JS,http://ecx.images-amazon.com/images/I/81PS6uhXI7L.jpg,3229857033,outer_material_type,GREAT KNOT EASYCARE PERCALE180 THREAD COUNT OXFORD PILLOWCASES WHITE,IVORY,OUR 180 THREAD COUNT PERCALE 50% POLYESTER 50% COTTON PROVIDE PURE SOFTNESS WITH EASYCARE FINISH RESULTING IN LESS IRONING;OXFORD STYLE - 5CM OXFORD BORDER;SET INCLUDES - PAIR OF OXFORD 48 X 74CM PILLOWCASES;CARE INSTRUCTIONS - MACHINE WASHABLE UP TO 40C;SPECIFICATIONS - MATERIAL : 50% POLYESTER 50% COTTON,COTTON
3,B018IWENBS,http://ecx.images-amazon.com/images/I/31mQs40pKGL.jpg,3229857033,outer_material_type,100% SIBERIAN GOOSE DOWN DUVET - DOUBLE - 13.5 TOG,  WHY CHOOSE SIBERIAN GOOSE DOWN?      SIBERIAN WHITE GOOSE DOWN DUE TO EXTREME CLIMATIC CONDITIONS ITS DOWN HAS ADAPTED TO TRAP MORE HEAT AND PROVIDES THE BEST WEIGHT TO WARMTH RATIO OF ANY BEDDING PRODUCT   SO YOU FEEL LIKE YOU ARE SURROUNDED BY A FLUFFY CLOUD INSTEAD OF HEAVY LAYERS OF BLANKETS.      CONSTRUCTION:      THESE DUVETS ARE STITCHED WITH A BAFFLE BOX CONSTRUCTION. SQUARE BOXES ARE SEPARATED BY A SERIES OF 1  INTERNAL FABRIC WALLS.   THESE WALLS PERMIT THE DUVET TO EXPAND SO THAT THE DOWN CAN REACH ITS MAXIMUM LOFT ALLOWING EVEN DISTRIBUTION WHILE STILL HOLDING THE DOWN SECURELY IN PLACE.  EACH BOX IS INDIVIDUALLY FILLED WITH THE EXACT AMOUNT OF DOWN REQUIRED AND FINISHED WITH DOUBLE STITCHING AND PIPED EDGING.     THE FILLING IS 100% SIBERIAN GOOSE DOWN. THE CASING IS A LOVELY 100% COTTON CAMBRIC.  WITH A 330 HIGH THREAD COUNT FOR SUPERIOR STRENGTH AND A SOFT DELICATE FINISH IT IS CUSTOM MADE FOR PURE DOWN   PLEASE KEEP IN MIND THAT THE HIGHER THE QUALITY OF THE DOWN THE LONGER IT WILL LAST AND THE MORE COMFORT IT WILL GIVE YOU. .        100 % SIBERIAN GOOSE DOWN   650 FILL POWER   1   INCH INTERNAL FABRIC WALLS   CASING JAQUARD 100% COTTON   BAFFLE BOX CONSTRUCTION   MACHINE WASHABLE   15 YEAR GUARANTEE   CERTIFIED BY OEKO-TEX 100   DOUBLE STITCHING AND PIPING   COMES WITH A LOVELY RE-USABLE BAG   ,100 % SIBERIAN GOOSE DOWN;650 FILL POWER;BAFFLE BOX CONSTRUCTION;1   INCH INTERNAL FABRIC WALLS;CASING JAQUARD 100% COTTON,LINEN
3,B00NEO976C,http://ecx.images-amazon.com/images/I/515pCBKEN2L.jpg,3229857033,outer_material_type,KIDS STARTER SETS ULTIMATE VALUE SINGLE 10.5 TOG DUVET BUNDLE + PILLOW + MATTRESS PROTECTOR + PILLOW PROTECTOR ALL IN SOFT POLY COTTON,THIS SINGLE BEDDING BUNDLE IS IDEAL FOR A CHILDS FIRST BED. THE PACK COMES COMPLETE WITH A SOFT TOUCH POLY COTTON DUVET 10.5 TOG AN ALL ROUND YEAR USE DUVET. THE PILLOW PLUS THE PROTECTOR ADDS FURTHER VALUE AND SUPPORT. THIS ITEM IS IDEAL FOR A SPARE ROOM CHILDS FIRST BED OR EVEN AS A STUDENT BED PACK.. PLEASE LOOK OUT FOR THE CHEAPER POLYPROPYLENE VERSION IF REQUIRED.,POLY COTTON DUVET SINGLE 10.5 TOG DUVET;POLY COTTON PILLOW SOFT/ MEDIUM SUPPORT;FREE WATERPROOF TERRY TOWELLING MATTRESS PROTECTOR;FREE QUILTED POLY COTTON PILLOW PROTECTOR;SUPER VALUE BUNDLE,COTTON
44551,B011E83594,http://ecx.images-amazon.com/images/I/51XDRci8c2L.jpg,3229857032,color,3PCS DOUBLE 200X200 CM DECOKING DUVET COVER SET LARGE 80X80 PILLOWCASE BLACK WHITE GREY ANTHRACITE CHARCOAL STEEL GEOMETRIC PATTERN MICROFIBRE BEDDING HYPNOSIS COLLECTION COLUMN,100% MICROFIBRE,ELEGANT DUVET COVER SET WITH PRINTED PATTERN.;SOFT IN TOUCH AND EASY TO CARE. ZIP CLOSURE.;PERFECT GIFT IDEA.;SIZE: DOUBLE 200X200 + 2*80X80 CM PILLOW CASE.,POLYESTER COTTON
44551,B0175SEWQ2,http://ecx.images-amazon.com/images/I/81D4NXKoXRL.jpg,3229857032,color,100% PURE FRENCH LINEN BED LINEN - FLAT SHEET (WHITE SINGLE),IT S EASY TO SEE WHY THIS FRENCH LINEN RANGE IS SUCH A HIT WITH EVERYONE WHO S TRIED IT. WHETHER YOU WANT A CARELESSLY CASUAL LOOK OR RUSTIC CHARM LINEN DELIVERS THE GOODS. AND IT FEELS JUST SUBLIME. DESPITE IT S SOFTNESS FLAX IS 2-3 TIMES STRONGER THAN COTTON MORE ABSORBENT WICKING AND EVAPORATING MOISTURE EASILY MAKING IT PERFECT FOR HOT NIGHTS AND SUMMER MONTHS. AND IF THEY RE NOT GOOD ENOUGH REASONS ALREADY THEN CARING FOR IT IS A BREEZE. SIMPLY DRY ON THE LINE OR IN YOUR TUMBLE DRIER AND IT S READY TO GO. STRICTLY NO IRONING NECESSARY... MUSIC TO OUR EARS!,100% PURE LINEN SPUN FROM FLAX SOURCED FROM FRANCE;PRE-WASHED AND PRE-SHRUNK FOR A RELAXED RELIABLE FINISH;LINEN WORKS HARD TO KEEP YOU COOL WITH A SMOOTH TOUCH;STRONGER AND MORE ABSORBENT THAN COTTON FOR A COOL NIGHT,COTTON
44551,B00GKOXVN8,http://ecx.images-amazon.com/images/I/41Wrr09V28L.jpg,3229857032,color,SINGLE PLAIN DYED STANDARD PILLOWCASE 19 X29 /48X74CM- IN 22 COLOURS (BLACK),PRODUCT DESCRIPTION LUXURIOUS POLY-COTTON 132 THREAD COUNT EASY CARE IF YOU PREFER A MINIMALIST DESIGN TO YOUR BED LINEN THEN OUR WIDE RANGE OF PLAIN DYED BEDDING IS THE PERFECT ACCESSORY TO COMPLIMENT YOUR BEDDING BEAUTIFULLY. A PLATFORM VALANCE - BASE VALANCE IS PLACED FLAT UNDER THE MATTRESS A VALANCE SURROUNDS THE BASE ON THREE SIDES AND IS FULLY PLEATED YOU THEN NEED EITHER A FITTED SHEET OR A FLAT SHEET TO PUT ON TOP OF YOUR MATTRESS FOR COMPLETENESS. THIS BEST SELLING RANGE IS AVAILABLE IN 20 COLOURS TO SUIT ALL TASTES AND REQUIREMENTS.QUALITY  STANDARD QUALITY OUR STANDARD RANGE OF BOLSTER PILLOW CASES COMBINE EASY CARE FABRIC SOFT DURABLE AND BEAUTIFUL SHEET TO COMPLIMENT YOUR BED(S). EACH COVER IS MADE FROM 76 X 56 - 36 X 36 PICK COMBINED YARN CONSISTING OF 65% POLYESTER AND 35% COTTON (POLYCOTTON). THE BENEFITS OF USING POLYCOTTON OF SUCH STANDARD IS THAT THE BEDDING IS EASY TO MANAGE YET STILL REMAINS SOFT TO THE TOUCH.  SIZES STANDARD UK SIZES. 19 X29  (48CMX74CM). ALL SIZES ARE APPROXIMATE. WASHING MACHINE WASHABLE AT 40Â°C. WASH DARK COLORS SEPARATELY. DO NOT BLEACH.,,COTTON
44551,B0049OBPYS,http://ecx.images-amazon.com/images/I/61VhrvaE7OL.jpg,3229857032,outer_material_type,HOMESCAPES SINGLE BROWN ORGANIC COTTON DUVET COVER SET PLAIN DYED PERCALE 400 THREAD COUNT WITH 100% COTTON PILLOWCASE INCLUDED,HOMESCAPES ORGANIC COTTON RANGE OF TEXTILES IS MANUFACTURED WITH QUALITY COTTON FIBRE PRODUCED IN ORGANIC COTTON FARMS. THESE FARMS USE TRADITIONAL FARMING METHODS SUCH AS CROP ROTATION ORGANIC MANURE AND THE USE OF BENEFICIAL INSECTS. THE IDEA IS TO PRODUCE COTTON WITHOUT DAMAGING THE ENVIRONMENT OR ANYBODY S HEALTH IN THE PROCESS. THE QUALITY OF COTTON IS BETTER SINCE IT S HANDPICKED AND THIS BASIC PROCESS ALLOWS ONLY THE BEST OF THE FIBRE TO BE SPUN WITH MINIMAL IMPURITIES. HOMESCAPES ORGANIC COTTON IS FARMED IN INDIA. HOMESCAPES HAS TAKEN A SPECIAL CARE OF USING MINIMUM MIDDLEMEN IN THE PROCESS OF COTTON PROCUREMENT SO THAT MAXIMUM SAVINGS CAN BE PASSED ON TO THE CONSUMERS DESPITE THE PREMIUM GIVEN TO THE ORGANIC FARMERS. THE ORGANIC RANGE INCLUDES FITTED SHEETS FLAT SHEETS DUVET COVERS AND PILLOWCASES. THE TOP QUALITY WORKMANSHIP OF HOMESCAPES IS WELL REFLECTED IN THIS RANGE AND IT FULLY FULFILS THE HOMESCAPES PROMISE OF BRINGING DEPARTMENT STORE QUALITY DIRECT FROM THE MANUFACTURER.,SIZES: SINGLE 135X200CM (54X79 ) DOUBLE 200X200CM (79X79 ) KING 230X220CM (91X87 ) SUPER KING 260X220CM (102X87 ) SINGLE INCLUDES 1 HOUSEWIFE PILLOWCASE DOUBLE KING AND SUPER KING INCLUDES 2 HOUSEWIFE STANDARD SIZE (UK) PILLOWCASES.;PURE COMBED COTTON YARN SPUN OUT OF ORGANIC COTTON FIBRES IN 400 THREAD COUNT DENSITY IN SATIN STRIPE WEAVE. WOVEN WITH SINGLE COUNT YARNS AND SHOULDN T BE CONFUSED WITH COARSER SIMILAR PICTURED INFERIOR BEDDING AVAILABLE ONLINE.THE HIGH QUALITY DUVET COVERS HAVE HAND SEWN BUTTONS AND BUTTON HOLES AND THE HOUSEWIFE PILLOWCASES INCLUDED HAVE AN ENVELOPE CLOSURE.;WASHABLE AT HOME AND THIS RANGE OF BEDDING GETS SOFTER AND MORE COMFORTABLE WITH EACH WASH. MANUFACTURED TO LOOK GOOD AND LAST LONG.;COORDINATING FITTED SHEETS FLAT SHEETS AND PILLOWCASES OF VARIOUS SHAPES AND SIZES ( BODY PILLOWCASE V PILLOWCASE AND OTHERS) AVAILABLE WITH HOMESCAPES. RANGE AVAILABLE IN FOUR COLOURS.;GUARANTEED QUALITY WITH HOMESCAPES BRAND - BRITISH COMPANY KNOWN FOR MANUFACTURING & RETAILING UNCOMPROMISING BED LINEN FOR DOMESTIC AND HOTEL USE.,COTTON
